Name,Position,H,2B,3B,HR,R,RBI,BB,K,SB,CYC,GSHR,IP,ER,K_pitch,QS,SV,HLD,GS,H_allowed,BB_issued,CG,NH,PG
Nolan McLean,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,150.2,63.5,143.4,13.8,0.0,0.0,25.9,136.1,59.0,0.0,0,0
Jose Soriano,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173.0,72.2,159.2,16.2,0.0,0.0,30.8,160.8,74.1,0.0,0,0
Trey Yesavage,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,147.1,62.2,165.4,12.7,0.0,0.7,25.9,124.0,61.7,0.0,0,0
Sandy Alcantara,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,182.4,84.5,153.0,16.1,0.0,0.0,30.8,180.9,54.3,1.0,0,0
Edward Cabrera,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,138.9,60.7,148.2,12.3,0.0,0.0,25.9,120.9,55.7,0.0,0,0
Kris Bubic,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143.8,61.3,137.8,12.0,0.0,0.7,24.3,135.6,49.2,0.0,0,0
Andrew Abbott,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,167.3,80.8,152.6,13.4,0.0,0.0,29.2,161.3,52.9,1.0,0,0
Jacob Misiorowski,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,141.0,62.7,159.2,11.2,0.0,0.6,24.3,117.7,66.8,0.0,0,0
Gerrit Cole,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.5,55.3,128.6,11.4,0.0,0.0,22.7,114.0,36.9,1.0,0,0
Bryce Miller,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143.2,66.5,127.1,11.7,0.0,0.0,25.9,134.7,42.5,0.0,0,0
Bailey Ober,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,157.1,76.4,141.9,12.8,0.0,0.0,27.5,154.7,37.7,1.0,0,0
David Peterson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,166.0,70.6,147.7,15.4,0.0,0.0,29.2,159.6,63.5,1.0,0,0
Mitch Keller,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,178.2,85.3,154.6,14.8,0.0,0.0,30.8,178.2,53.8,0.0,0,0
Cody Ponce,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,153.6,69.2,153.1,11.3,0.0,0.7,24.3,145.6,47.1,0.0,0,0
Brady Singer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,172.4,83.4,160.0,14.5,0.0,0.0,30.8,170.0,55.4,0.0,0,0
Brandon Pfaadt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,164.8,79.9,143.8,13.5,0.0,0.0,29.2,169.7,39.0,0.0,0,0
Quinn Priester,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,168.1,77.6,137.8,14.3,0.0,0.0,29.2,167.0,56.3,0.0,0,0
Yusei Kikuchi,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173.6,81.1,175.6,15.0,0.0,0.0,30.8,164.4,61.8,0.0,0,0
Shane Baz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,154.6,73.2,151.3,12.9,0.0,0.0,27.5,145.1,55.7,0.0,0,0
Sean Manaea,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,130.4,58.3,134.2,9.1,0.0,0.7,21.1,116.6,42.1,0.0,0,0
Ryne Nelson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,160.4,76.0,132.7,12.5,0.0,0.7,27.5,161.3,45.1,0.0,0,0
Reynaldo Lopez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,139.5,62.0,141.9,11.3,0.0,0.7,24.3,129.0,48.9,0.0,0,0
Casey Mize,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,146.2,66.9,128.5,12.6,0.0,0.0,27.5,144.1,40.2,0.0,0,0
Michael Wacha,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,169.3,83.0,132.8,13.6,0.0,0.0,29.2,171.3,50.1,0.0,0,0
Chris Bassitt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,174.6,83.5,156.6,14.0,0.0,0.7,29.2,172.5,59.4,1.0,0,0
Trevor Rogers,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,148.1,68.3,126.4,12.7,0.0,0.0,25.9,145.4,49.1,1.0,0,0
Grayson Rodriguez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.0,53.8,132.4,11.2,0.0,0.0,22.7,113.3,41.6,0.0,0,0
Jameson Taillon,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,158.7,79.5,123.0,12.8,0.0,0.0,27.5,161.9,38.5,0.0,0,0
Joey Cantillo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,139.6,60.6,145.1,9.1,0.0,0.7,21.1,123.9,60.3,0.0,0,0
Jack Leiter,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152.1,74.5,146.4,12.0,0.0,0.0,27.5,139.1,63.2,0.0,0,0
Shane Smith,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.5,78.1,151.1,13.7,0.0,0.0,29.2,152.2,62.1,0.0,0,0
Shane Bieber,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,116.5,49.6,106.5,10.4,0.0,0.0,21.1,112.9,28.3,0.0,0,0
Clay Holmes,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,151.5,66.2,124.3,13.1,0.0,0.0,27.5,147.2,59.1,0.0,0,0
Cam Schlittler,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.9,57.0,124.8,11.3,0.0,0.0,22.7,115.0,49.3,0.0,0,0
Cade Horton,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,131.3,60.9,114.9,11.2,0.0,0.0,24.3,124.4,44.1,0.0,0,0
Braxton Garrett,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,128.3,55.6,113.5,10.4,0.0,0.6,22.7,127.0,31.7,1.0,0,0
Zach Eflin,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,146.7,71.2,114.1,10.8,0.0,0.7,24.3,154.9,28.0,0.0,0,0
Noah Cameron,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,148.1,70.2,123.7,12.4,0.0,0.0,25.9,147.1,49.4,0.0,0,0
Zebby Matthews,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.8,56.7,119.4,9.5,0.0,0.6,21.1,122.3,31.5,0.0,0,0
Brayan Bello,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,158.2,76.3,130.4,13.1,0.0,0.0,27.5,160.7,55.5,0.0,0,0
Braxton Ashcraft,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,137.8,61.5,121.0,9.8,0.0,0.7,22.7,135.7,44.5,0.0,0,0
Mike Burrows,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,133.6,62.6,131.2,9.8,0.0,0.7,24.3,124.9,45.8,0.0,0,0
Ryan Weathers,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.9,55.7,120.1,8.9,0.0,0.7,19.4,115.5,43.2,0.0,0,0
Spencer Schwellenbach,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,84.8,33.9,83.1,8.1,0.0,0.0,14.6,78.4,18.8,1.0,0,0
Logan Henderson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112.4,52.0,112.7,7.1,0.0,0.6,16.2,102.7,34.6,0.0,0,0
Bubba Chandler,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,150.8,71.3,139.9,12.0,0.0,0.7,25.9,143.6,58.4,0.0,0,0
Slade Cecconi,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,154.6,77.3,129.1,12.5,0.0,0.0,27.5,157.8,40.8,0.0,0,0
Seth Lugo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,161.6,79.9,136.5,13.4,0.0,0.0,27.5,164.1,52.9,0.0,0,0
Chad Patrick,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,139.5,68.5,129.1,10.9,0.0,0.0,25.9,133.6,46.0,0.0,0,0
Zack Littell,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,163.5,82.7,124.5,12.7,0.0,0.0,29.2,172.9,34.7,0.0,0,0
Jeffrey Springs,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.7,87.2,145.0,13.5,0.0,0.0,30.8,171.9,54.3,0.0,0,0
Tatsuya Imai,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,150.2,72.5,147.8,12.7,0.0,0.0,25.9,140.6,63.8,3.0,0,0
Dean Kremer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,139.8,69.2,119.4,9.4,0.0,0.7,21.1,140.3,42.4,0.0,0,0
Michael McGreevy,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,144.1,66.0,99.1,11.8,0.0,0.7,24.3,151.7,35.4,0.0,0,0
Luis Severino,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,179.2,90.6,144.0,14.2,0.0,0.0,30.8,182.2,58.3,0.0,0,0
Kodai Senga,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,119.5,52.6,120.4,9.0,0.0,0.7,19.4,106.3,51.6,0.0,0,0
Dustin May,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,145.0,68.5,131.0,11.1,0.0,0.7,24.3,137.6,53.7,0.0,0,0
Justin Steele,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83.5,33.8,79.4,7.8,0.0,0.0,14.6,76.8,22.6,0.0,0,0
Tyler Mahle,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,138.5,63.8,115.4,12.1,0.0,0.0,25.9,136.4,42.5,0.0,0,0
Jacob Lopez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,129.5,62.4,132.4,10.6,0.0,0.0,24.3,117.6,52.4,0.0,0,0
Taj Bradley,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,133.1,63.0,128.1,9.8,0.0,0.6,22.7,126.1,47.0,0.0,0,0
Parker Messick,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.2,56.5,112.6,10.9,0.0,0.0,22.7,119.4,43.0,0.0,0,0
Matthew Liberatore,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,151.7,73.6,124.2,12.8,0.0,0.0,27.5,152.5,48.8,0.0,0,0
Nick Martinez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,142.9,71.3,109.6,8.7,0.0,0.7,21.1,149.2,39.0,0.0,0,0
Roki Sasaki,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123.7,57.7,119.7,8.0,0.0,0.8,19.4,116.2,47.7,1.0,0,0
Will Warren,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,129.1,60.0,126.1,8.8,0.0,0.7,21.1,122.8,46.0,0.0,0,0
Jose Berrios,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134.5,66.0,112.0,9.0,0.0,0.0,0.0,133.0,42.0,0.0,0,0
Ian Seymour,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96.7,44.7,92.3,6.0,0.0,0.7,11.3,91.8,29.2,0.0,0,0
Justin Verlander,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140.9,69.3,117.0,11.5,0.0,0.0,25.9,138.6,45.1,0.0,0,0
Landen Roupp,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.9,57.2,116.9,9.8,0.0,0.7,22.7,120.8,49.7,0.0,0,0
Max Meyer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,136.2,63.7,124.7,10.7,0.0,0.6,24.3,133.6,44.8,0.0,0,0
Michael Soroka,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97.0,44.1,97.9,4.0,2.3,3.6,9.7,88.4,34.4,0.0,0,0
Grant Holmes,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,118.8,55.9,117.3,8.1,0.0,0.7,19.4,114.1,45.4,0.0,0,0
Cade Cavalli,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,141.7,65.4,119.8,12.6,0.0,0.0,25.9,139.3,49.6,0.0,0,0
Max Scherzer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,111.9,55.1,107.5,8.8,0.0,0.0,21.1,107.0,32.4,0.0,0,0
Eduardo Rodriguez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134.1,64.9,118.8,10.4,0.0,0.7,22.7,134.4,47.3,0.0,0,0
Jared Jones,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,88.2,38.6,91.0,8.0,0.0,0.0,16.2,80.4,29.9,0.0,0,0
Cristian Javier,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,148.7,79.6,135.7,10.8,0.0,0.0,27.5,140.6,61.3,0.0,0,0
Simeon Woods Richardson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,133.8,67.7,119.7,9.5,0.0,0.6,24.3,130.5,50.2,0.0,0,0
Adrian Houser,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,145.4,70.5,105.3,11.8,0.0,0.0,25.9,152.9,48.4,0.0,0,0
Johan Oviedo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112.5,53.4,109.3,6.5,0.0,0.7,14.6,103.9,46.6,0.0,0,0
Tyler Holton,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.1,29.3,60.5,0.0,1.0,14.0,0.0,66.9,18.8,0.0,0,0
Lucas Giolito,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,145.6,75.7,130.0,11.1,0.0,0.0,25.9,144.2,56.5,0.0,0,0
Brad Lord,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140.5,68.4,107.9,10.1,0.0,0.7,24.3,142.2,49.1,0.0,0,0
Kumar Rocker,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105.7,49.3,94.8,6.8,0.0,0.7,16.2,103.7,33.5,0.0,0,0
Aaron Civale,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,127.5,66.5,109.4,9.6,0.0,0.0,24.3,129.2,40.5,0.0,0,0
Kutter Crawford,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,82.0,38.2,80.0,2.8,0.0,4.5,6.5,77.0,23.1,0.0,0,0
Cole Sands,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.8,29.3,66.6,0.0,1.9,13.4,0.0,63.5,20.6,0.0,0,0
Andre Pallante,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,145.1,69.0,100.7,12.0,0.0,0.0,25.9,150.9,56.0,0.0,0,0
Luis Gil,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,101.7,48.7,103.1,5.9,0.0,0.7,11.3,89.0,47.9,0.0,0,0
Robert Gasser,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83.4,37.6,76.7,4.4,0.0,0.6,11.3,78.6,26.2,0.0,0,0
Davis Martin,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,153.9,79.3,118.9,11.9,0.0,0.0,27.5,158.6,53.7,0.0,0,0
Sean Burke,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,141.0,75.0,130.1,10.3,0.0,0.0,25.9,136.6,62.1,0.0,0,0
Janson Junk,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93.3,44.6,67.7,4.0,0.0,0.6,9.7,98.9,20.6,0.0,0,0
Keegan Akin,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.3,29.4,67.5,0.0,2.9,15.4,0.0,60.6,24.2,0.0,0,0
Griffin Canning,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105.7,52.1,93.0,7.0,0.0,0.7,17.8,104.2,39.2,0.0,0,0
Carmen Mlodzinski,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.2,28.9,61.5,1.6,0.0,4.4,3.2,65.4,23.6,0.0,0,0
Tyler Wells,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.8,33.7,64.5,1.7,0.0,7.1,3.2,67.8,17.9,0.0,0,0
Miles Mikolas,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,146.4,77.4,97.2,10.8,0.0,0.0,25.9,160.7,33.1,0.0,0,0
Luis Morales,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,117.6,60.2,103.4,7.9,0.0,0.6,19.4,114.1,48.3,0.0,0,0
Jacob Latz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102.2,49.5,97.7,4.2,0.0,0.7,11.3,93.5,49.5,0.0,0,0
Drew Pomeranz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.7,24.6,62.5,0.0,3.1,10.9,0.0,51.2,20.3,0.0,0,0
Bryce Elder,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,118.1,59.2,96.5,7.7,0.0,0.7,21.1,123.4,40.1,0.0,0,0
Kyle Harrison,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,85.7,40.2,87.6,5.5,0.0,0.6,14.6,78.3,33.8,0.0,0,0
Chris Paddack,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,129.0,67.0,98.8,8.5,0.0,0.6,21.1,136.8,32.9,0.0,0,0
Troy Melton,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.8,33.6,67.1,3.5,0.0,0.6,6.5,70.9,23.3,0.0,0,0
Cody Bradford,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.0,32.3,59.5,3.2,0.0,0.7,8.1,66.6,16.5,0.0,0,0
JP Sears,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.4,34.5,60.6,3.6,0.0,0.7,4.9,67.7,19.0,0.0,0,0
David Festa,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.7,31.7,71.3,4.0,0.0,0.6,9.7,64.5,23.8,0.0,0,0
Ben Brown,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.8,21.0,57.6,0.9,0.0,0.7,1.6,45.2,16.7,0.0,0,0
Anthony Kay,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.8,62.1,101.4,9.6,0.0,0.0,22.7,129.0,50.2,1.0,0,0
Hunter Barco,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,92.4,42.6,83.7,5.4,0.0,0.7,13.0,88.1,38.8,0.0,0,0
Richard Fitts,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105.5,52.8,80.1,6.6,0.0,0.7,16.2,108.5,33.3,0.0,0,0
Joe Boyle,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.8,33.6,78.1,5.3,0.0,0.7,11.3,61.7,38.2,0.0,0,0
Logan Allen,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,121.9,61.0,98.7,8.7,0.0,0.7,21.1,124.5,47.3,0.0,0,0
Robby Snelling,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,86.3,39.5,73.3,7.4,0.0,0.0,16.2,85.2,30.7,0.0,0,0
Connelly Early,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.5,20.9,53.1,2.7,0.0,0.7,4.9,45.4,19.6,0.0,0,0
Tobias Myers,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.6,32.6,61.7,1.7,0.0,11.3,3.2,69.8,19.9,0.0,0,0
Ryan Weiss,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,82.8,40.1,79.3,4.0,0.0,0.7,9.7,79.5,31.7,0.0,0,0
Lance McCullers Jr.,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,109.5,54.0,103.9,7.6,0.0,0.7,19.4,103.8,52.0,0.0,0,0
Brant Hurter,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.4,22.7,49.4,0.0,0.0,9.2,0.0,52.5,16.8,0.0,0,0
Eric Lauer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.6,30.1,60.5,1.7,0.0,4.2,3.2,62.0,19.8,0.0,0,0
Jack Dreyer,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.2,23.1,52.2,0.0,0.0,11.5,0.0,47.9,20.0,0.0,0,0
Spencer Arrighetti,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,86.3,44.1,85.4,5.5,0.0,0.7,13.0,80.4,37.7,0.0,0,0
Payton Tolle,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.4,23.8,56.1,2.0,0.0,0.7,4.9,48.6,18.4,0.0,0,0
Hunter Dobbins,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,94.0,46.1,68.5,5.4,0.0,0.7,14.6,96.4,31.5,0.0,0,0
Andrew Painter,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,108.1,55.8,89.4,7.7,0.0,0.6,17.8,110.3,39.8,0.0,0,0
Colin Rea,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80.0,39.0,64.7,3.0,0.0,0.7,8.1,81.2,22.8,0.0,0,0
Patrick Corbin,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123.7,65.3,98.4,9.3,0.0,0.0,21.1,132.2,41.2,0.0,0,0
Jose Butto,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.8,27.6,56.9,0.0,2.4,12.6,0.0,57.6,25.0,0.0,0,0
Hurston Waldrep,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81.6,40.1,71.6,6.4,0.0,0.0,13.0,80.2,37.3,0.0,0,0
Corbin Burnes,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.5,16.6,39.5,3.7,0.0,0.0,6.5,37.3,12.5,0.0,0,0
Brandon Sproat,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.9,33.4,59.9,4.7,0.0,0.6,9.7,68.6,27.0,0.0,0,0
Sean Newcomb,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.9,29.3,64.3,0.9,1.9,10.3,1.6,62.1,27.6,0.0,0,0
Patrick Sandoval,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,76.8,34.1,71.6,4.2,0.0,0.7,9.7,73.6,30.8,0.0,0,0
Mick Abel,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,108.7,55.3,98.9,6.3,0.0,0.6,17.8,105.7,49.5,0.0,0,0
Ryan Yarbrough,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.6,30.7,51.5,0.8,0.0,7.2,1.6,62.3,18.4,0.0,0,0
Kyle Freeland,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,164.6,93.2,121.0,12.0,0.0,0.0,29.2,190.7,43.6,0.0,0,0
Brandon Eisert,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.8,25.2,52.5,0.0,0.0,6.1,0.0,52.4,20.4,0.0,0,0
J.T. Ginn,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,27.4,56.7,2.9,0.0,0.6,6.5,58.1,20.9,0.0,0,0
Javier Assad,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.1,28.9,53.2,1.4,0.0,7.5,1.6,61.0,22.6,0.0,0,0
Rhett Lowder,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.2,39.4,63.4,4.3,0.0,0.7,11.3,81.0,25.7,0.0,0,0
Jake Irvin,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,107.5,56.9,80.9,6.7,0.0,0.7,16.2,112.0,34.8,0.0,0,0
Tyler Alexander,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.5,34.8,56.6,0.8,0.0,10.9,1.6,70.2,18.4,0.0,0,0
Stephen Kolek,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75.5,36.2,54.3,3.3,0.0,0.7,8.1,80.2,23.5,0.0,0,0
