player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,Name,Position,Source,ERA,xERA,era_minus_xera_diff
669467,2024,509,365,0.24,0.231,0.0089999999999999,0.338,0.333,0.005,0.293,0.293,0.0,Andre Pallante,PIT,BBSavant_2024,3.78,3.47,0.313
683003,2024,504,328,0.232,0.229,0.003,0.432,0.41,0.022,0.314,0.312,0.002,Jared Jones,PIT,BBSavant_2024,4.14,3.97,0.172
680885,2024,500,344,0.226,0.238,-0.0119999999999999,0.391,0.38,0.011,0.286,0.291,-0.005,Spencer Schwellenbach,PIT,BBSavant_2024,3.35,3.42,-0.072
666157,2024,493,316,0.231,0.223,0.008,0.38,0.361,0.019,0.309,0.301,0.008,Nick Lodolo,PIT,BBSavant_2024,4.76,3.67,1.09
608344,2024,492,379,0.293,0.285,0.008,0.498,0.519,-0.021,0.357,0.366,-0.009,Cole Irvin,PIT,BBSavant_2024,5.11,5.7,-0.592
680570,2024,491,320,0.243,0.229,0.0139999999999999,0.405,0.396,0.009,0.31,0.303,0.007,Grayson Rodriguez,PIT,BBSavant_2024,3.86,3.72,0.137
607536,2024,490,378,0.291,0.274,0.0169999999999999,0.507,0.488,0.019,0.357,0.345,0.012,Kyle Freeland,PIT,BBSavant_2024,5.24,4.97,0.271
628317,2024,485,352,0.281,0.254,0.027,0.491,0.431,0.06,0.351,0.326,0.0249999999999999,Kenta Maeda,PIT,BBSavant_2024,6.09,4.37,1.719
663855,2024,481,329,0.265,0.251,0.014,0.414,0.425,-0.011,0.336,0.338,-0.002,Jordan Hicks,PIT,BBSavant_2024,4.1,4.74,-0.637
693433,2024,472,355,0.211,0.22,-0.009,0.337,0.351,-0.0139999999999999,0.249,0.263,-0.014,Bryan Woo,PIT,BBSavant_2024,2.89,2.77,0.123
667755,2024,468,316,0.224,0.24,-0.0159999999999999,0.329,0.379,-0.0499999999999999,0.287,0.319,-0.032,José Soriano,PIT,BBSavant_2024,3.42,4.16,-0.735
681857,2024,465,327,0.238,0.245,-0.007,0.347,0.366,-0.019,0.282,0.299,-0.017,Reese Olson,PIT,BBSavant_2024,3.52,3.62,-0.095
570632,2024,463,350,0.254,0.256,-0.002,0.399,0.421,-0.0219999999999999,0.314,0.327,-0.013,José Ureña,PIT,BBSavant_2024,3.8,4.4,-0.602
641302,2024,455,336,0.263,0.256,0.007,0.48,0.474,0.006,0.335,0.335,0.0,Tyler Alexander,PIT,BBSavant_2024,5.1,4.64,0.459
663554,2024,452,343,0.29,0.283,0.007,0.436,0.44,-0.004,0.335,0.338,-0.003,Casey Mize,PIT,BBSavant_2024,4.49,4.74,-0.255
471911,2024,447,320,0.276,0.257,0.019,0.505,0.443,0.062,0.36,0.335,0.0249999999999999,Carlos Carrasco,PIT,BBSavant_2024,5.64,4.64,1.003
669060,2024,442,325,0.252,0.275,-0.023,0.432,0.486,-0.0539999999999999,0.323,0.355,-0.0319999999999999,Bryse Wilson,PIT,BBSavant_2024,4.04,5.3,-1.259
592351,2024,439,325,0.262,0.272,-0.01,0.404,0.447,-0.0429999999999999,0.309,0.332,-0.023,Jon Gray,PIT,BBSavant_2024,4.47,4.55,-0.079
572020,2024,437,313,0.251,0.253,-0.002,0.404,0.416,-0.0119999999999999,0.324,0.339,-0.015,James Paxton,PIT,BBSavant_2024,4.39,4.77,-0.375
671106,2024,432,308,0.295,0.271,0.0239999999999999,0.551,0.502,0.049,0.39,0.369,0.021,Logan Allen,PIT,BBSavant_2024,5.73,5.81,-0.077
681190,2024,431,333,0.304,0.301,0.003,0.473,0.499,-0.026,0.36,0.371,-0.011,Randy Vásquez,PIT,BBSavant_2024,4.87,5.88,-1.013
681867,2024,424,313,0.273,0.259,0.014,0.422,0.409,0.013,0.327,0.324,0.003,Cooper Criswell,PIT,BBSavant_2024,4.08,4.31,-0.233
641540,2024,421,284,0.26,0.257,0.003,0.461,0.47,-0.0089999999999999,0.347,0.349,-0.002,Dane Dunning,PIT,BBSavant_2024,5.3,5.1,0.205
605483,2024,418,228,0.174,0.177,-0.003,0.263,0.283,-0.0199999999999999,0.241,0.253,-0.012,Blake Snell,PIT,BBSavant_2024,3.12,2.56,0.555
665795,2024,417,256,0.227,0.241,-0.0139999999999999,0.391,0.423,-0.0319999999999999,0.317,0.337,-0.02,Edward Cabrera,PIT,BBSavant_2024,4.95,4.71,0.242
672456,2024,412,301,0.265,0.282,-0.0169999999999999,0.463,0.464,-0.001,0.341,0.351,-0.0099999999999999,Keider Montero,PIT,BBSavant_2024,4.76,5.17,-0.411
686730,2024,410,298,0.297,0.254,0.0429999999999999,0.536,0.476,0.06,0.379,0.34,0.0389999999999999,Carson Spiers,PIT,BBSavant_2024,5.46,4.8,0.66
605397,2024,410,276,0.251,0.245,0.006,0.419,0.43,-0.011,0.317,0.324,-0.007,Joe Musgrove,PIT,BBSavant_2024,3.88,4.31,-0.427
670102,2024,408,287,0.196,0.217,-0.0209999999999999,0.371,0.391,-0.02,0.272,0.291,-0.0189999999999999,Bowden Francis,PIT,BBSavant_2024,3.3,3.42,-0.121
641712,2024,404,300,0.286,0.288,-0.002,0.436,0.459,-0.023,0.36,0.374,-0.014,Dakota Hudson,PIT,BBSavant_2024,6.17,6.0,0.169
642232,2024,398,289,0.201,0.243,-0.0419999999999999,0.325,0.395,-0.07,0.273,0.322,-0.0489999999999999,Ryan Yarbrough,PIT,BBSavant_2024,3.19,4.25,-1.057
434378,2024,396,289,0.274,0.23,0.044,0.45,0.396,0.0539999999999999,0.337,0.304,0.033,Justin Verlander,PIT,BBSavant_2024,5.48,3.75,1.73
672282,2024,391,242,0.282,0.226,0.0559999999999999,0.511,0.408,0.103,0.37,0.315,0.0549999999999999,Reid Detmers,PIT,BBSavant_2024,6.7,4.05,2.648
543037,2024,390,256,0.22,0.223,-0.003,0.358,0.385,-0.027,0.286,0.3,-0.014,Gerrit Cole,PIT,BBSavant_2024,3.41,3.64,-0.229
663978,2024,384,283,0.283,0.27,0.0129999999999999,0.444,0.48,-0.0359999999999999,0.332,0.342,-0.01,Chris Paddack,PIT,BBSavant_2024,4.99,4.87,0.122
687792,2024,382,236,0.224,0.207,0.017,0.359,0.352,0.007,0.294,0.286,0.008,DJ Herz,PIT,BBSavant_2024,4.16,3.29,0.872
592836,2024,381,283,0.317,0.291,0.026,0.589,0.564,0.025,0.413,0.398,0.0149999999999999,Taijuan Walker,PIT,BBSavant_2024,7.1,6.98,0.12
548389,2024,381,309,0.309,0.291,0.018,0.453,0.45,0.003,0.344,0.34,0.0039999999999999,Ross Stripling,PIT,BBSavant_2024,6.01,4.8,1.212
608334,2024,379,252,0.246,0.247,-0.001,0.419,0.443,-0.024,0.326,0.338,-0.012,Carson Fulmer,PIT,BBSavant_2024,4.15,4.74,-0.586
682610,2024,379,262,0.272,0.275,-0.003,0.575,0.555,0.0199999999999999,0.393,0.393,0.0,Roddery Muñoz,PIT,BBSavant_2024,6.53,6.77,-0.238
684320,2024,368,239,0.229,0.228,0.001,0.387,0.372,0.015,0.312,0.31,0.002,Yariel Rodríguez,PIT,BBSavant_2024,4.46,3.91,0.555
808967,2024,368,240,0.229,0.232,-0.003,0.365,0.367,-0.002,0.278,0.292,-0.0139999999999999,Yoshinobu Yamamoto,PIT,BBSavant_2024,3.0,3.44,-0.44
677960,2024,367,254,0.236,0.24,-0.004,0.39,0.412,-0.0219999999999999,0.303,0.318,-0.015,Ryan Weathers,PIT,BBSavant_2024,3.63,4.14,-0.505
571882,2024,365,264,0.246,0.257,-0.011,0.348,0.368,-0.02,0.282,0.303,-0.021,Derek Law,PIT,BBSavant_2024,2.6,3.72,-1.12
669461,2024,358,252,0.251,0.248,0.003,0.415,0.425,-0.01,0.313,0.32,-0.007,Matthew Liberatore,PIT,BBSavant_2024,4.39,4.19,0.205
663947,2024,354,256,0.173,0.213,-0.04,0.279,0.335,-0.0559999999999999,0.221,0.263,-0.042,Tyler Holton,PIT,BBSavant_2024,2.19,2.77,-0.576
657376,2024,353,221,0.23,0.224,0.006,0.356,0.359,-0.003,0.296,0.304,-0.008,Clarke Schmidt,PIT,BBSavant_2024,2.85,3.75,-0.902
663776,2024,353,234,0.272,0.257,0.015,0.401,0.399,0.002,0.329,0.325,0.004,Patrick Sandoval,PIT,BBSavant_2024,5.08,4.34,0.744
658648,2024,353,231,0.239,0.259,-0.02,0.369,0.412,-0.0429999999999999,0.304,0.334,-0.03,Pedro Avila,PIT,BBSavant_2024,3.81,4.61,-0.8
700249,2024,352,246,0.256,0.229,0.0269999999999999,0.454,0.411,0.043,0.339,0.316,0.023,Cade Povich,PIT,BBSavant_2024,5.2,4.08,1.117
668933,2024,350,260,0.282,0.275,0.0069999999999999,0.434,0.444,-0.01,0.342,0.349,-0.0069999999999999,Graham Ashcraft,PIT,BBSavant_2024,5.24,5.1,0.137
647336,2024,347,216,0.224,0.234,-0.01,0.415,0.407,0.008,0.324,0.332,-0.008,Michael Soroka,PIT,BBSavant_2024,4.75,4.55,0.195
621111,2024,344,246,0.289,0.26,0.0289999999999999,0.506,0.432,0.074,0.37,0.336,0.0339999999999999,Walker Buehler,PIT,BBSavant_2024,5.38,4.68,0.696
663474,2024,340,215,0.24,0.237,0.003,0.479,0.488,-0.009,0.359,0.36,-0.001,Triston McKenzie,PIT,BBSavant_2024,5.12,5.48,-0.365
543859,2024,340,217,0.236,0.251,-0.015,0.35,0.399,-0.049,0.296,0.324,-0.028,Michael Tonkin,PIT,BBSavant_2024,3.63,4.31,-0.68
677944,2024,338,253,0.294,0.252,0.0419999999999999,0.527,0.461,0.066,0.366,0.33,0.0359999999999999,Slade Cecconi,PIT,BBSavant_2024,6.66,4.49,2.172
663546,2024,337,243,0.268,0.247,0.021,0.398,0.386,0.012,0.306,0.297,0.009,Sean Hjelle,PIT,BBSavant_2024,3.9,3.57,0.335
656731,2024,337,209,0.235,0.233,0.0019999999999999,0.372,0.399,-0.027,0.304,0.318,-0.014,Tylor Megill,PIT,BBSavant_2024,4.04,4.14,-0.102
670174,2024,336,246,0.272,0.26,0.012,0.423,0.41,0.013,0.327,0.322,0.005,Josh Winckowski,PIT,BBSavant_2024,4.14,4.25,-0.105
668909,2024,332,218,0.246,0.245,0.001,0.396,0.394,0.002,0.315,0.318,-0.003,Gavin Williams,PIT,BBSavant_2024,4.86,4.14,0.715
596133,2024,331,198,0.176,0.197,-0.021,0.334,0.37,-0.0359999999999999,0.256,0.286,-0.0299999999999999,Luke Weaver,PIT,BBSavant_2024,2.89,3.29,-0.397
506433,2024,331,228,0.217,0.226,-0.009,0.387,0.392,-0.005,0.286,0.298,-0.012,Yu Darvish,PIT,BBSavant_2024,3.31,3.59,-0.284
621389,2024,330,270,0.342,0.312,0.03,0.585,0.575,0.01,0.413,0.402,0.0109999999999999,Ty Blach,PIT,BBSavant_2024,6.94,7.16,-0.221
650556,2024,325,184,0.207,0.196,0.0109999999999999,0.344,0.337,0.0069999999999999,0.288,0.284,0.004,Bryan Abreu,PIT,BBSavant_2024,3.1,3.25,-0.148
694363,2024,321,232,0.261,0.265,-0.004,0.41,0.428,-0.018,0.324,0.335,-0.011,Jared Shuster,PIT,BBSavant_2024,4.29,4.64,-0.345
605452,2024,321,224,0.251,0.238,0.013,0.359,0.395,-0.036,0.299,0.312,-0.013,Joe Ross,PIT,BBSavant_2024,3.77,3.97,-0.2
680767,2024,320,217,0.257,0.254,0.003,0.382,0.428,-0.0459999999999999,0.322,0.342,-0.02,Victor Vodnik,PIT,BBSavant_2024,4.28,4.87,-0.594
669358,2024,319,219,0.2,0.217,-0.0169999999999999,0.319,0.381,-0.062,0.266,0.3,-0.0339999999999999,Shane Baz,PIT,BBSavant_2024,3.06,3.64,-0.577
621112,2024,316,233,0.262,0.264,-0.002,0.441,0.439,0.002,0.329,0.333,-0.004,Paul Blackburn,PIT,BBSavant_2024,4.66,4.58,0.079
806185,2024,315,180,0.216,0.229,-0.013,0.39,0.414,-0.0239999999999999,0.321,0.336,-0.015,Hayden Birdsong,PIT,BBSavant_2024,4.75,4.68,0.07
669211,2024,313,195,0.193,0.18,0.013,0.347,0.32,0.0269999999999999,0.255,0.248,0.007,Keegan Akin,PIT,BBSavant_2024,3.32,2.46,0.858
656222,2024,312,227,0.279,0.241,0.038,0.388,0.38,0.008,0.322,0.306,0.016,Jalen Beeks,PIT,BBSavant_2024,4.5,3.8,0.7
621383,2024,310,205,0.249,0.229,0.0199999999999999,0.361,0.35,0.011,0.293,0.288,0.005,Tanner Banks,PIT,BBSavant_2024,3.98,3.34,0.642
605288,2024,309,228,0.272,0.265,0.007,0.445,0.452,-0.007,0.35,0.352,-0.002,Adrian Houser,PIT,BBSavant_2024,5.84,5.2,0.641
679885,2024,308,179,0.221,0.216,0.005,0.288,0.288,0.0,0.269,0.277,-0.008,Justin Martinez,PIT,BBSavant_2024,2.48,3.08,-0.603
676254,2024,308,182,0.179,0.191,-0.012,0.265,0.299,-0.0339999999999999,0.233,0.255,-0.0219999999999999,Ryan Walker,PIT,BBSavant_2024,1.91,2.6,-0.687
674003,2024,308,224,0.218,0.23,-0.012,0.379,0.409,-0.0299999999999999,0.273,0.292,-0.0189999999999999,Cody Bradford,PIT,BBSavant_2024,3.54,3.44,0.097
686539,2024,307,204,0.274,0.238,0.036,0.35,0.354,-0.004,0.308,0.298,0.01,Declan Cronin,PIT,BBSavant_2024,4.35,3.59,0.761
663687,2024,305,208,0.244,0.26,-0.016,0.391,0.442,-0.0509999999999999,0.32,0.347,-0.0269999999999999,Hogan Harris,PIT,BBSavant_2024,2.86,5.03,-2.168
666214,2024,304,194,0.252,0.22,0.032,0.378,0.353,0.025,0.317,0.301,0.016,Joey Wentz,PIT,BBSavant_2024,4.68,3.67,1.008
518876,2024,300,215,0.242,0.262,-0.02,0.426,0.483,-0.0569999999999999,0.311,0.345,-0.0339999999999999,Merrill Kelly,PIT,BBSavant_2024,4.03,4.97,-0.938
571656,2024,299,193,0.215,0.236,-0.0209999999999999,0.369,0.404,-0.035,0.293,0.317,-0.024,Buck Farmer,PIT,BBSavant_2024,3.04,4.11,-1.068
672710,2024,298,207,0.243,0.257,-0.014,0.425,0.452,-0.027,0.322,0.345,-0.0229999999999999,Roansy Contreras,PIT,BBSavant_2024,4.35,4.97,-0.624
502085,2024,297,164,0.202,0.21,-0.0079999999999999,0.282,0.332,-0.05,0.257,0.28,-0.023,David Robertson,PIT,BBSavant_2024,3.0,3.15,-0.15
678368,2024,295,228,0.256,0.247,0.009,0.481,0.496,-0.015,0.338,0.347,-0.0089999999999999,Valente Bellozo,PIT,BBSavant_2024,3.67,5.03,-1.36
542888,2024,295,202,0.289,0.275,0.0139999999999999,0.436,0.453,-0.017,0.345,0.35,-0.005,Shawn Armstrong,PIT,BBSavant_2024,4.86,5.13,-0.27
676130,2024,294,172,0.167,0.19,-0.0229999999999999,0.276,0.334,-0.0579999999999999,0.26,0.294,-0.0339999999999999,José Buttó,PIT,BBSavant_2024,2.55,3.49,-0.936
663423,2024,294,193,0.238,0.227,0.0109999999999999,0.396,0.361,0.035,0.302,0.291,0.011,Trent Thornton,PIT,BBSavant_2024,3.61,3.42,0.188
640462,2024,294,176,0.195,0.198,-0.003,0.324,0.301,0.023,0.265,0.262,0.003,A.J. Puk,PIT,BBSavant_2024,3.15,2.75,0.404
519326,2024,294,211,0.211,0.211,0.0,0.376,0.395,-0.019,0.286,0.294,-0.008,Hunter Strickland,PIT,BBSavant_2024,3.31,3.49,-0.176
656945,2024,294,171,0.179,0.2,-0.021,0.243,0.298,-0.0549999999999999,0.241,0.273,-0.032,Tanner Scott,PIT,BBSavant_2024,1.75,2.99,-1.24
663485,2024,292,189,0.221,0.223,-0.002,0.326,0.388,-0.062,0.259,0.29,-0.0309999999999999,Cole Sands,PIT,BBSavant_2024,3.28,3.39,-0.11
656464,2024,291,196,0.256,0.229,0.0269999999999999,0.389,0.367,0.022,0.3,0.283,0.017,Kevin Ginkel,PIT,BBSavant_2024,3.21,3.22,-0.006
657612,2024,291,239,0.289,0.261,0.0279999999999999,0.338,0.328,0.01,0.299,0.297,0.002,Tim Hill,PIT,BBSavant_2024,3.36,3.57,-0.212
643511,2024,290,225,0.245,0.237,0.008,0.374,0.348,0.026,0.281,0.276,0.005,Tyler Rogers,PIT,BBSavant_2024,2.81,3.06,-0.245
676684,2024,289,205,0.234,0.261,-0.0269999999999999,0.31,0.384,-0.074,0.261,0.31,-0.0489999999999999,Will Vest,PIT,BBSavant_2024,2.81,3.91,-1.095
671922,2024,289,166,0.19,0.189,0.001,0.28,0.306,-0.0259999999999999,0.235,0.25,-0.015,Cade Smith,PIT,BBSavant_2024,1.91,2.5,-0.588
600917,2024,288,163,0.227,0.212,0.015,0.348,0.353,-0.005,0.3,0.297,0.003,José Leclerc,PIT,BBSavant_2024,4.32,3.57,0.75
518585,2024,288,143,0.216,0.22,-0.004,0.388,0.387,0.001,0.307,0.311,-0.004,Fernando Cruz,PIT,BBSavant_2024,4.86,3.94,0.92
642701,2024,287,193,0.22,0.222,-0.002,0.351,0.347,0.004,0.281,0.284,-0.0029999999999999,Dennis Santana,PIT,BBSavant_2024,3.89,3.25,0.643
552640,2024,287,200,0.228,0.247,-0.0189999999999999,0.395,0.424,-0.0289999999999999,0.289,0.313,-0.024,Andrew Kittredge,PIT,BBSavant_2024,2.8,3.99,-1.188
689017,2024,286,196,0.22,0.224,-0.004,0.428,0.444,-0.016,0.304,0.313,-0.009,Landon Knack,PIT,BBSavant_2024,3.65,3.99,-0.338
641755,2024,285,178,0.248,0.241,0.007,0.455,0.422,0.033,0.341,0.329,0.012,Tyler Kinley,PIT,BBSavant_2024,6.19,4.46,1.728
681676,2024,285,180,0.236,0.219,0.0169999999999999,0.341,0.327,0.014,0.291,0.294,-0.003,Ryan Fernandez,PIT,BBSavant_2024,3.51,3.49,0.02
663878,2024,285,187,0.263,0.241,0.022,0.459,0.443,0.016,0.333,0.33,0.003,Nate Pearson,PIT,BBSavant_2024,4.48,4.49,-0.013
669062,2024,284,158,0.205,0.189,0.0159999999999999,0.344,0.304,0.0399999999999999,0.296,0.28,0.0159999999999999,Erik Miller,PIT,BBSavant_2024,3.88,3.15,0.726
669713,2024,283,193,0.215,0.232,-0.017,0.392,0.434,-0.0419999999999999,0.293,0.319,-0.026,Hayden Wesneski,PIT,BBSavant_2024,3.86,4.16,-0.303
656550,2024,282,195,0.252,0.237,0.015,0.37,0.397,-0.027,0.287,0.295,-0.008,Grant Holmes,PIT,BBSavant_2024,3.56,3.52,0.036
605463,2024,282,171,0.188,0.215,-0.0269999999999999,0.31,0.32,-0.01,0.275,0.294,-0.0189999999999999,Tayler Scott,PIT,BBSavant_2024,2.23,3.49,-1.262
689225,2024,282,181,0.224,0.215,0.009,0.354,0.342,0.0119999999999999,0.291,0.287,0.004,Beau Brieske,PIT,BBSavant_2024,3.59,3.32,0.271
592094,2024,282,172,0.159,0.204,-0.0449999999999999,0.259,0.35,-0.0909999999999999,0.224,0.283,-0.0589999999999999,Jason Adam,PIT,BBSavant_2024,1.96,3.22,-1.265
663567,2024,280,198,0.302,0.261,0.0409999999999999,0.471,0.4,0.0709999999999999,0.362,0.327,0.0349999999999999,Peter Lambert,PIT,BBSavant_2024,5.72,4.4,1.323
571670,2024,279,213,0.252,0.259,-0.007,0.349,0.397,-0.048,0.285,0.311,-0.026,Dylan Floro,PIT,BBSavant_2024,3.8,3.94,-0.139
656629,2024,279,152,0.188,0.19,-0.002,0.321,0.354,-0.0329999999999999,0.277,0.294,-0.0169999999999999,Michael Kopech,PIT,BBSavant_2024,3.46,3.49,-0.032
664875,2024,279,194,0.313,0.296,0.017,0.485,0.463,0.0219999999999999,0.387,0.38,0.007,Justin Lawrence,PIT,BBSavant_2024,6.49,6.23,0.256
687330,2024,278,201,0.226,0.24,-0.0139999999999999,0.352,0.373,-0.021,0.268,0.288,-0.0199999999999999,Kevin Kelly,PIT,BBSavant_2024,2.67,3.34,-0.665
660853,2024,278,182,0.262,0.245,0.017,0.544,0.491,0.053,0.377,0.353,0.024,Enyel De Los Santos,PIT,BBSavant_2024,5.2,5.23,-0.027
623352,2024,278,147,0.171,0.173,-0.0019999999999999,0.343,0.339,0.004,0.261,0.261,0.0,Josh Hader,PIT,BBSavant_2024,3.8,2.73,1.073
683769,2024,278,194,0.166,0.198,-0.032,0.282,0.343,-0.061,0.22,0.26,-0.04,Hunter Gaddis,PIT,BBSavant_2024,1.57,2.71,-1.143
670950,2024,277,177,0.188,0.205,-0.0169999999999999,0.308,0.346,-0.0379999999999999,0.273,0.301,-0.0279999999999999,Trevor Richards,PIT,BBSavant_2024,4.55,3.67,0.876
701581,2024,277,175,0.247,0.235,0.012,0.434,0.411,0.023,0.324,0.314,0.01,David Festa,PIT,BBSavant_2024,4.9,4.02,0.876
606930,2024,277,202,0.266,0.276,-0.01,0.444,0.474,-0.0299999999999999,0.323,0.342,-0.019,Jacob Barnes,PIT,BBSavant_2024,4.36,4.87,-0.506
641729,2024,277,168,0.181,0.183,-0.002,0.242,0.292,-0.0499999999999999,0.23,0.253,-0.0229999999999999,Joe Jiménez,PIT,BBSavant_2024,2.62,2.56,0.061
643377,2024,276,163,0.184,0.186,-0.002,0.281,0.312,-0.0309999999999999,0.227,0.244,-0.0169999999999999,Griffin Jax,PIT,BBSavant_2024,2.03,2.38,-0.352
666200,2024,274,192,0.246,0.253,-0.007,0.411,0.44,-0.029,0.315,0.331,-0.016,Jesús Luzardo,PIT,BBSavant_2024,5.0,4.52,0.475
670970,2024,272,179,0.256,0.221,0.035,0.39,0.349,0.041,0.304,0.286,0.018,Adrian Morejon,PIT,BBSavant_2024,2.83,3.29,-0.463
657044,2024,272,204,0.254,0.254,0.0,0.377,0.407,-0.0299999999999999,0.29,0.312,-0.022,Ryan Thompson,PIT,BBSavant_2024,3.26,3.97,-0.714
666808,2024,271,152,0.241,0.182,0.059,0.393,0.319,0.074,0.327,0.288,0.039,Camilo Doval,PIT,BBSavant_2024,4.88,3.34,1.541
640448,2024,271,187,0.249,0.259,-0.01,0.4,0.43,-0.0299999999999999,0.309,0.327,-0.018,Kyle Finnegan,PIT,BBSavant_2024,3.67,4.4,-0.725
605280,2024,271,178,0.248,0.224,0.0239999999999999,0.347,0.335,0.0119999999999999,0.292,0.284,0.008,Clay Holmes,PIT,BBSavant_2024,3.14,3.25,-0.107
650893,2024,271,190,0.268,0.244,0.024,0.443,0.401,0.0419999999999999,0.338,0.324,0.014,Génesis Cabrera,PIT,BBSavant_2024,3.59,4.31,-0.72
608718,2024,270,205,0.249,0.268,-0.019,0.419,0.423,-0.004,0.305,0.318,-0.013,Brent Suter,PIT,BBSavant_2024,3.15,4.14,-0.988
661403,2024,270,192,0.154,0.213,-0.059,0.202,0.305,-0.1029999999999999,0.175,0.248,-0.073,Emmanuel Clase,PIT,BBSavant_2024,0.6,2.46,-1.855
571948,2024,268,188,0.258,0.245,0.013,0.393,0.349,0.044,0.297,0.282,0.015,Hoby Milner,PIT,BBSavant_2024,4.73,3.2,1.532
664076,2024,266,157,0.231,0.229,0.002,0.342,0.38,-0.0379999999999999,0.308,0.325,-0.017,Garrett Cleavinger,PIT,BBSavant_2024,3.75,4.34,-0.59
664854,2024,266,164,0.21,0.212,-0.002,0.273,0.305,-0.0319999999999999,0.243,0.26,-0.017,Ryan Helsley,PIT,BBSavant_2024,2.04,2.71,-0.675
676106,2024,266,202,0.259,0.287,-0.0279999999999999,0.456,0.5,-0.0439999999999999,0.339,0.372,-0.0329999999999999,Emerson Hancock,PIT,BBSavant_2024,4.75,5.92,-1.173
686799,2024,266,223,0.275,0.287,-0.0119999999999999,0.417,0.461,-0.044,0.323,0.348,-0.0249999999999999,Jack Kochanowicz,PIT,BBSavant_2024,4.0,5.07,-1.075
664208,2024,265,172,0.203,0.235,-0.0319999999999999,0.346,0.393,-0.047,0.29,0.322,-0.032,Phil Maton,PIT,BBSavant_2024,3.66,4.25,-0.594
657649,2024,265,174,0.229,0.225,0.004,0.309,0.373,-0.064,0.273,0.298,-0.0249999999999999,Jared Koenig,PIT,BBSavant_2024,2.47,3.59,-1.122
656546,2024,265,157,0.197,0.2,-0.003,0.324,0.362,-0.0379999999999999,0.252,0.27,-0.018,Jeff Hoffman,PIT,BBSavant_2024,2.17,2.92,-0.749
547973,2024,264,126,0.198,0.165,0.033,0.315,0.289,0.026,0.289,0.272,0.0169999999999999,Aroldis Chapman,PIT,BBSavant_2024,3.79,2.97,0.825
445926,2024,264,189,0.249,0.26,-0.011,0.427,0.419,0.008,0.315,0.322,-0.007,Jesse Chavez,PIT,BBSavant_2024,3.13,4.25,-1.124
657508,2024,264,174,0.259,0.239,0.02,0.456,0.426,0.03,0.344,0.337,0.0069999999999999,Mike Baumann,PIT,BBSavant_2024,5.55,4.71,0.844
683627,2024,264,199,0.305,0.308,-0.003,0.445,0.482,-0.0369999999999999,0.349,0.374,-0.025,Anthony Molina,PIT,BBSavant_2024,6.79,6.0,0.788
669711,2024,263,185,0.274,0.246,0.028,0.401,0.373,0.028,0.31,0.294,0.016,Greg Weissert,PIT,BBSavant_2024,3.13,3.49,-0.364
681911,2024,263,140,0.148,0.153,-0.005,0.291,0.324,-0.033,0.246,0.26,-0.014,Alex Vesia,PIT,BBSavant_2024,1.76,2.71,-0.946
670280,2024,262,172,0.238,0.226,0.0119999999999999,0.41,0.422,-0.012,0.319,0.324,-0.005,David Bednar,PIT,BBSavant_2024,5.78,4.31,1.465
593576,2024,260,165,0.244,0.233,0.0109999999999999,0.418,0.41,0.008,0.324,0.32,0.004,Héctor Neris,PIT,BBSavant_2024,4.1,4.19,-0.094
592866,2024,260,183,0.214,0.216,-0.002,0.294,0.357,-0.063,0.248,0.284,-0.0359999999999999,Trevor Williams,PIT,BBSavant_2024,2.02,3.25,-1.225
628452,2024,259,175,0.16,0.195,-0.035,0.248,0.302,-0.0539999999999999,0.2,0.239,-0.0389999999999999,Raisel Iglesias,PIT,BBSavant_2024,1.95,2.29,-0.343
674370,2024,259,163,0.192,0.18,0.012,0.286,0.28,0.0059999999999999,0.265,0.26,0.005,Osvaldo Bido,PIT,BBSavant_2024,3.41,2.71,0.701
621237,2024,258,166,0.215,0.234,-0.019,0.346,0.374,-0.028,0.288,0.311,-0.023,José Alvarado,PIT,BBSavant_2024,4.09,3.94,0.146
663158,2024,258,183,0.217,0.216,0.001,0.333,0.366,-0.0329999999999999,0.262,0.275,-0.013,Robert Suarez,PIT,BBSavant_2024,2.77,3.03,-0.261
686826,2024,258,182,0.239,0.269,-0.03,0.362,0.442,-0.08,0.314,0.357,-0.0429999999999999,Bryce Jarvis,PIT,BBSavant_2024,3.19,5.37,-2.185
676272,2024,258,174,0.305,0.293,0.012,0.571,0.535,0.0359999999999999,0.411,0.396,0.0149999999999999,Bobby Miller,PIT,BBSavant_2024,8.52,6.9,1.618
682120,2024,257,159,0.173,0.206,-0.033,0.24,0.33,-0.09,0.236,0.285,-0.0489999999999999,Tim Herrin,PIT,BBSavant_2024,1.92,3.27,-1.351
592767,2024,257,173,0.252,0.232,0.0199999999999999,0.416,0.373,0.0429999999999999,0.325,0.302,0.023,Drew Smyly,PIT,BBSavant_2024,3.83,3.7,0.135
673513,2024,257,161,0.204,0.201,0.0029999999999999,0.381,0.335,0.0459999999999999,0.283,0.271,0.0119999999999999,Yuki Matsui,PIT,BBSavant_2024,3.73,2.94,0.794
608717,2024,257,177,0.248,0.251,-0.003,0.397,0.411,-0.0139999999999999,0.326,0.345,-0.0189999999999999,Chris Stratton,PIT,BBSavant_2024,5.55,4.97,0.584
